file_name,plant_density,age_in_days_d,age_in_degree_days_dd,avg_dry_biomass_plant_with_roots_plant_daly_mg, gross photosynthesis CH2O mg,maintenance CH2O mg,avg_cumulative_PAR_absorbed_per_plant_umol,avg_cumulative_gross_assimmilates_plant_mg,avg_cumulative_assimilates_plant_mg
base_plant_dynamic_50.csv,50.0,19.0,664.12286,1897.1738808516395,286.88724583303576,25.64376112102775,45.416631562944204,2510.897085983902,2320.307380144992
base_plant_dynamic_50.csv,50.0,20.0,679.72455,2106.9507314363377,306.50999993300576,28.53250220415022,51.48870141520828,2817.407085916908,2598.2848778738476
base_plant_dynamic_50.csv,50.0,21.0,695.25183,2334.4931391159407,331.3526892227447,31.44387978236113,58.17713603499287,3148.7597751396524,2898.1936873142313
base_plant_dynamic_50.csv,50.0,22.0,710.7628,2571.811672732951,348.24928798110125,34.581598322992505,65.49490300349107,3497.0090631207536,3211.86137697234
base_plant_dynamic_50.csv,50.0,23.0,726.2459,2825.1912949423813,370.86088925399866,37.76375338046003,73.4709484117344,3867.8699523747523,3544.958512845879
base_plant_dynamic_50.csv,50.0,24.0,741.72485,3096.999766931465,383.9339738728254,41.03467721656009,82.10143401499924,4251.803926247578,3887.857809502144
base_plant_dynamic_50.csv,50.0,25.0,757.1734,3274.4938148994984,319.3967931839209,43.41132596344255,91.30577509833981,4571.200719431498,4163.843276722622
base_plant_dynamic_50.csv,50.0,26.0,772.59,3655.603642371656,541.155733532605,46.88580949924559,101.09338758928783,5112.3564529641035,4658.113200755982
base_plant_dynamic_50.csv,50.0,27.0,788.0229,3961.8940086435155,470.14227743921083,50.840807806077684,111.49980323236146,5582.498730403315,5077.414670389115
base_plant_dynamic_50.csv,50.0,28.0,803.4869,4286.121660922325,507.12505230168546,54.41165008939737,122.41895059768268,6089.623782705,5530.128072601403
base_plant_dynamic_50.csv,50.0,29.0,818.982,4624.0231373867455,555.0806258903569,58.44585563223424,133.8753558000784,6644.704408595357,6026.762842859525
base_plant_dynamic_50.csv,50.0,30.0,834.4846,5093.130609312915,712.9754484793582,64.24370589651149,145.89569622253737,7357.679857074715,6675.494585442372
base_plant_dynamic_50.csv,50.0,31.0,849.958,5533.420532401402,702.4032986137023,69.1048072516846,158.38469821523023,8060.083155688418,7308.79307680439
base_plant_dynamic_50.csv,50.0,32.0,865.4479,6024.291194905075,780.4790034253517,74.42715477534624,171.35890640754496,8840.56215911377,8014.844925454396
base_plant_dynamic_50.csv,50.0,33.0,880.9092,6541.472642487568,828.1735094196197,80.14454587175813,184.82632559251155,9668.735668533389,8762.873889002258
base_plant_dynamic_50.csv,50.0,34.0,896.36237,7088.675215872623,897.0470448123311,86.27582642152353,198.79791846256654,10565.78271334572,9573.645107393066
base_plant_dynamic_50.csv,50.0,35.0,911.86676,7765.901336793093,1075.5846128192434,93.55391806269414,213.29328865657203,11641.367326164964,10555.675802149615
base_plant_dynamic_50.csv,50.0,36.0,927.26117,8463.269722974183,1117.7640998379484,99.96937715604115,228.25706910251566,12759.131426002912,11573.470524831522
base_plant_dynamic_50.csv,50.0,37.0,942.6948,9197.945550839999,1184.5981585607528,107.55528433992033,243.68065936488773,13943.729584563665,12650.513399052355
base_plant_dynamic_50.csv,50.0,38.0,958.1641,9975.655821801038,1258.2004690452948,115.44060342966026,259.5554761465195,15201.93005360896,13793.27326466799
base_plant_dynamic_50.csv,50.0,39.0,973.54114,10804.584690568525,1341.4991146522223,122.63846003948953,275.9002250318003,16543.42916826118,15012.133919280723
base_plant_dynamic_50.csv,50.0,40.0,988.9967,11650.754118317169,1375.2606100142973,130.6145569673151,292.61728581449586,17918.68977827548,16256.779972327706
base_plant_dynamic_50.csv,50.0,41.0,1004.4296,12516.803375328182,1405.2083026962694,138.7462336591148,309.71778824560283,19323.898080971747,17523.24204136486
base_plant_dynamic_50.csv,50.0,42.0,1019.81244,13411.70347001405,1435.080938589961,146.92065715884232,327.20154779055036,20758.97901956171,18811.40232279598
base_plant_dynamic_50.csv,50.0,43.0,1035.2493,14335.907333798743,1465.8878035271068,156.71014336633965,345.1078825189413,22224.866823088818,20120.579982956748
base_plant_dynamic_50.csv,50.0,44.0,1050.614,15295.74524371808,1495.5569443928578,165.4979544096085,363.39919149008773,23720.423767481676,21450.638972939996
base_plant_dynamic_50.csv,50.0,45.0,1065.9596,16296.488717279233,1523.3362889583536,175.16073383593042,382.0584483160568,25243.76005644003,22798.81452806242
base_plant_dynamic_50.csv,50.0,46.0,1081.2559,17329.619933560818,1547.8698956869302,184.369862589111,401.057275480089,26791.62995212696,24162.314561160238
base_plant_dynamic_50.csv,50.0,47.0,1096.5247,18363.374029952218,1571.7162966644248,193.6101897828642,420.37078287033296,28363.346248791386,25540.4206680418
base_plant_dynamic_50.csv,50.0,48.0,1111.791,19360.72568132707,1592.9979090834584,201.26347265689975,439.9632449476049,29956.344157874842,26932.15510446836
base_plant_dynamic_50.csv,50.0,49.0,1127.0138,20366.83228566598,1608.6177025755806,205.098631361966,459.77192212611527,31564.96186045042,28335.674175681972
base_plant_dynamic_50.csv,50.0,50.0,1142.2472,21380.89172256107,1622.756888965253,208.59914211232615,479.77345217713594,33187.718749415675,29749.831922534897
base_plant_dynamic_50.csv,50.0,51.0,1157.6676,22401.035149519215,1635.3972638228329,213.10812685552858,499.95862446642786,34823.116013238505,31172.121059502202
base_plant_dynamic_50.csv,50.0,52.0,1173.0496,23427.560883631355,1645.4256735678737,213.013259705169,520.2929547978234,36468.54168680638,32604.533473364907
base_plant_dynamic_50.csv,50.0,53.0,1188.4918,24456.68928198719,1654.42967681481,214.91116729115276,540.7710251631855,38122.97136362119,34044.051982888566
base_plant_dynamic_50.csv,50.0,54.0,1204.074,25487.167348967847,1661.1850289437182,220.53734067866745,561.3892559132128,39784.15639256491,35484.69967115362
base_plant_dynamic_50.csv,50.0,55.0,1219.6097,26519.983680202866,1666.1743050821628,222.9675313868253,582.1169363950253,41450.33069764707,36927.90644484896
base_plant_dynamic_50.csv,50.0,56.0,1235.0632,27554.82780540204,1669.946284838883,224.48420260445457,602.9431292553519,43120.27698248596,38373.36852708339
base_plant_dynamic_50.csv,50.0,57.0,1250.451,28590.85251891079,1672.569390252154,225.96037648297005,623.8502392581433,44792.84637273811,39819.977540852575
base_plant_dynamic_50.csv,50.0,58.0,1265.942,29625.05460789199,1674.4492392991863,229.814408890359,644.8258917016543,46467.2956120373,41264.6123712614
base_plant_dynamic_50.csv,50.0,59.0,1281.5006,30659.03337377753,1676.63590251508,232.90392680413063,665.8911229035667,48143.93151455238,42708.34434697235
base_plant_dynamic_50.csv,50.0,60.0,1297.0874,31692.807651188687,1678.1458787091199,235.171552101651,687.0224063140718,49822.0773932615,44151.318673579815
base_plant_dynamic_50.csv,50.0,61.0,1312.6699,32726.151629610657,1678.5464938405378,236.70071648562288,708.2206738739762,51500.62388710203,45593.16445093473
base_plant_dynamic_50.csv,50.0,62.0,1328.196,33759.406043695395,1678.4397422385741,237.16523809875693,729.4830403358802,53179.063629340606,47034.43895507455
base_plant_dynamic_50.csv,50.0,63.0,1343.7484,34791.76259599898,1678.343419509667,238.83364913351062,750.8060044673658,54857.40704885028,48473.948725450704
base_plant_dynamic_50.csv,50.0,64.0,1359.1674,35824.39562203256,1677.2846569061135,237.7694618642777,772.1925846290911,56534.69170575639,49913.46392049254
base_plant_dynamic_50.csv,50.0,65.0,1374.5718,36856.41625090579,1676.8970438011916,238.57656370374838,793.6192492774079,58211.58874955758,51351.78440058998
base_plant_dynamic_50.csv,50.0,66.0,1389.9297,37887.70575013341,1675.6767272558743,238.7475088382174,815.0963878992845,59887.26547681345,52788.71361900764
base_plant_dynamic_50.csv,50.0,67.0,1405.318,38916.87807722894,1673.7778166661353,240.0949510715812,836.6254796020526,61561.04329347959,54222.3964846022
base_plant_dynamic_50.csv,50.0,68.0,1420.7805,39943.68175128322,1672.1166654544033,242.03766108079628,858.1971128890094,63233.159958934,55652.475488975804
base_plant_dynamic_50.csv,50.0,69.0,1436.2855,40968.65253942509,1670.5279033777238,243.33957012198462,879.8172000915563,64903.68786231172,57079.663822231545
base_plant_dynamic_50.csv,50.0,70.0,1451.8704,41990.96237225794,1668.353589423938,245.15170369599502,901.4798706935546,66572.04145173565,58502.865707959485
